trade_date,平安银行,万科A,国农科技,世纪星源,深振业A,全新好,神州高铁,中国宝安,美丽生态,深物业A
2020-02-24,-0.00910661222112652,-0.049964206579171666,0.6105666808691947,0.0,-0.00413055975472143,0.06905055487053025,0.024757703777336104,0.1725180321415012,0.04322766570605174,-0.012185843625573733
2020-02-25,-0.010526808897930784,-0.012457796073420013,0.6103795507358636,-0.01724137931034475,-0.014568514868455007,0.059538274605103414,-0.02426269382791124,0.15051274838247708,-0.03296703296703296,-0.025733277197279913
2020-02-26,-0.016399570153716847,0.015514558013465019,0.31760563380281703,0.03832752613240409,0.0,0.05140758873928997,0.0,0.07296066983594574,-0.019553072625698387,-0.012262885610270224
2020-02-27,-0.030790411191293332,-0.006030835076115015,0.18437900128040985,0.0068728522336769515,-0.018435223313272076,0.05012224938875298,-0.015171784737002092,0.024906056104168517,-0.029891304347826164,-0.0314839555342693
2020-02-28,-0.06931785537071378,0.011621311173192206,0.1845168800931316,-0.044520547945205435,-0.05316951867149966,0.0588957055214725,-0.06306306306306309,-0.09524217535527624,-0.05464480874316946,-0.07065506834723945
2020-03-02,-0.028893356398148606,0.0771601726631097,0.18439153439153455,-0.006896551724137945,0.0,0.014994232987312728,-0.0060323138015703215,-0.07775232933219811,-0.013812154696132617,-0.032053503806112826
2020-03-03,-0.021277603057049177,0.060348820353628874,0.017316017316017396,0.03508771929824572,0.0675276110966172,0.044724770642201594,0.018633927458556743,-0.13857985929737604,0.019886363636363535,0.050311665182546816
2020-03-04,-0.020018457696588055,0.07140421750854964,0.17397113842864775,0.02684563758389258,0.05371856835650557,0.04889406286379505,0.009063627269696006,-0.09027018768583484,0.05128205128205132,0.044720336243129655
2020-03-05,0.01853335397830924,0.08864174920836865,0.12972972972972974,0.04778156996587013,0.06262639301234896,0.05471478463329471,0.07384767373653167,-0.04495955954005071,0.025210084033613578,0.05001041070220191
2020-03-06,0.036549348635888546,0.052045586761335416,0.029484029484029284,0.09318996415770608,0.0691090387055131,0.0672074159907301,0.11216876768716233,0.0809838194707504,0.06647398843930641,0.0865056624368945
2020-03-09,-0.022985343576552464,-0.01863109891171466,-0.10900156354701818,0.05208333333333326,-0.004147692044555673,0.07159090909090904,0.07599878011588901,-0.011676136733022147,-0.0028011204481792618,0.02420296005516942
2020-03-10,0.0027227055677256917,-0.009646291529402329,-0.03498817966903067,0.04067796610169472,-0.041505437660380284,-0.001097694840834218,0.10061180789232171,-0.009018423904629147,0.0027855153203342198,-0.035920005984589665
